<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,act_fn,avg_memory,batch_size,device,device_config,device_idx,dropout,exp_name,input_size,iters,latency,macs,max_memory,model,model_config,num_threads,platform,randomized_text,requires_grad,results_dir,total_nn_calls,total_params,trainable_params,use_channels_last,use_cuda,use_dquant,use_fp16,use_ipex,use_jit,use_tensorrt,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
245.0,21443708800.0,,,,,,,relu,1928331264.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.469687938690184e-07,21756761984.0,1928331264.0,efficientnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,403.0,54139356.0,54139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,312797184.0,1.0,256000.0,,,,,,,,,,,,
245.0,42887417600.0,,,,,,,relu,2182086656.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.248033165931702e-07,43513523968.0,2182086656.0,efficientnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,403.0,54139356.0,54139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,625594368.0,1.0,512000.0,,,,,,,,,,,,
245.0,85774835200.0,,,,,,,relu,2312110080.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,1.101195812225342e-06,87027047936.0,2312110080.0,efficientnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,403.0,54139356.0,54139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1251188736.0,1.0,1024000.0,,,,,,,,,,,,
245.0,171549670400.0,,,,,,,relu,2601517056.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.408220648765564e-07,174054095872.0,2601517056.0,efficientnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,403.0,54139356.0,54139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2502377472.0,1.0,2048000.0,,,,,,,,,,,,
245.0,343099340800.0,,,,,,,relu,3270508544.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.86643135547638e-07,348108191744.0,3270508544.0,efficientnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,403.0,54139356.0,54139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,5004754944.0,1.0,4096000.0,,,,,,,,,,,,
245.0,686198681600.0,,,,,,,relu,4604297216.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,1.1146068572998042e-06,696216383488.0,4604297216.0,efficientnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,403.0,54139356.0,54139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,10009509888.0,1.0,8192000.0,,,,,,,,,,,,
64.0,501187680.0,,,,,,,relu,1263534080.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.465962648391723e-07,536192992.0,1263534080.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,,,,,
64.0,1002375360.0,,,,,,,relu,1274019840.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.261071681976318e-07,1072385984.0,1274019840.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,,,,,
64.0,2004750720.0,,,,,,,relu,1315962880.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.488314390182495e-07,2144771968.0,1315962880.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,,,,,
64.0,4009501440.0,,,,,,,relu,1397751808.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.423121809959411e-07,4289543936.0,1397751808.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,,,,,
64.0,8019002880.0,,,,,,,relu,1590689792.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,3.040395677089691e-06,8579087872.0,1590689792.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,,,,,
64.0,16038005760.0,,,,,,,relu,1955594240.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.598210453987119e-07,17158175744.0,1955594240.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,,,,,
64.0,32076011520.0,,,,,,,relu,2674917376.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,1.1228024959564206e-06,34316351488.0,2674917376.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,,,,,
64.0,64152023040.0,,,,,,,relu,4113563648.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.503215551376345e-07,68632702976.0,4113563648.0,efficientnet_lite,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,,,,,
45.0,3001948544.0,,,,,,,relu,1326448640.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.426847100257874e-07,3002076544.0,1326448640.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,,,,,
45.0,6003897088.0,,,,,,,relu,1399848960.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.501352906227112e-07,6004153088.0,1399848960.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,,,,,
45.0,12007794176.0,,,,,,,relu,1399848960.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.706243872642524e-07,12008306176.0,1399848960.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,,,,,
45.0,24015588352.0,,,,,,,relu,1475346432.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.723007678985596e-07,24016612352.0,1475346432.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,,,,,
45.0,48031176704.0,,,,,,,relu,1716518912.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.810552000999452e-07,48033224704.0,1716518912.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,,,,,
45.0,96062353408.0,,,,,,,relu,2056257536.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.864568710327149e-07,96066449408.0,2056257536.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,,,,,
45.0,192124706816.0,,,,,,,relu,2624585728.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.877607226371762e-07,192132898816.0,2624585728.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,8192000.0,,,41.0,0.0,,,,,,,,
45.0,384249413632.0,,,,,,,relu,3761242112.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.845942258834841e-07,384265797632.0,3761242112.0,gernet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,16384000.0,,,41.0,0.0,,,,,,,,
20.0,1813561344.0,,,1.0,512000.0,,,relu,1303379968.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.585171937942505e-07,1824033792.0,1303379968.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,3627122688.0,,,1.0,1024000.0,,,relu,1351614464.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.428709745407104e-07,3648067584.0,1351614464.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,7254245376.0,,,1.0,2048000.0,,,relu,1433403392.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.454786777496338e-07,7296135168.0,1433403392.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,14508490752.0,,,1.0,4096000.0,,,relu,1508900864.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,1.0628253221511841e-06,14592270336.0,1508900864.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,29016981504.0,,,1.0,8192000.0,,,relu,1613758464.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.072944521903992e-07,29184540672.0,1613758464.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,58033963008.0,,,1.0,16384000.0,,,relu,1819279360.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,1.0950490832328794e-06,58369081344.0,1819279360.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,116067926016.0,,,1.0,32768000.0,,,relu,2230321152.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,1.074373722076416e-06,116738162688.0,2230321152.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,232135852032.0,,,1.0,65536000.0,,,relu,3052404736.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.791925549507144e-07,233476325376.0,3052404736.0,resnet18,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,52.0,11689512.0,11689512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,,,,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,relu,1460666368.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,2.6103109121322638e-06,714206912.0,1460666368.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,relu,1695547392.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.406358003616331e-07,1428413824.0,1695547392.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,relu,1697644544.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.289011359214785e-07,2856827648.0,1697644544.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,relu,1752170496.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.424984455108645e-07,5713655296.0,1752170496.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,relu,1752170496.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.22568142414093e-07,11427310592.0,1752170496.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,relu,1886388224.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.290874004364014e-07,22854621184.0,1886388224.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,relu,1886388224.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.205192327499387e-07,45709242368.0,1886388224.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,relu,2848980992.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.601935744285583e-07,91418484736.0,2848980992.0,alexnet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,21.0,61100840.0,61100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,,,,,
26.0,818924576.0,1.0,0.0,,,,,relu,1223688192.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.531155228614807e-07,819094576.0,1223688192.0,squeezenet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,57.0,1248424.0,1248424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,1637849152.0,1.0,0.0,,,,,relu,1223688192.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.26293432712555e-07,1638189152.0,1223688192.0,squeezenet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,57.0,1248424.0,1248424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,3275698304.0,1.0,0.0,,,,,relu,1255145472.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,9.767711162567136e-07,3276378304.0,1255145472.0,squeezenet,config/models/vision.yaml,1.0,v100,1.0,0.0,experiments/pretrained,57.0,1248424.0,1248424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,,,,,
