<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_macs,max_macs_macs,max_memory,max_params,max_params_macs,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
245.0,21443708800.0,,,,,,,1574961152.0,4.0,224.0,0.03951604499598034,21756761984.0,1040449536.0,1040449536.0,1574961152.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,312797184.0,1.0,256000.0,,,,,,,,,,,,
245.0,32165563200.0,,,,,,,1837105152.0,6.0,224.0,0.0399061037984211,32635142976.0,1560674304.0,1560674304.0,1837105152.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,469195776.0,1.0,384000.0,,,,,,,,,,,,
245.0,42887417600.0,,,,,,,1837105152.0,8.0,224.0,0.04015779160545208,43513523968.0,2080899072.0,2080899072.0,1837105152.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,625594368.0,1.0,512000.0,,,,,,,,,,,,
245.0,64331126400.0,,,,,,,1946157056.0,12.0,224.0,0.04007971599930897,65270285952.0,3121348608.0,3121348608.0,1946157056.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,938391552.0,1.0,768000.0,,,,,,,,,,,,
245.0,85774835200.0,,,,,,,2057306112.0,16.0,224.0,0.04005169839947485,87027047936.0,4161798144.0,4161798144.0,2057306112.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1251188736.0,1.0,1024000.0,,,,,,,,,,,,
245.0,107218544000.0,,,,,,,2057306112.0,20.0,224.0,0.045301427599042654,108783809920.0,5202247680.0,5202247680.0,2057306112.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1563985920.0,1.0,1280000.0,,,,,,,,,,,,
245.0,128662252800.0,,,,,,,2336227328.0,24.0,224.0,0.05283031790168025,130540571904.0,6242697216.0,6242697216.0,2336227328.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1876783104.0,1.0,1536000.0,,,,,,,,,,,,
245.0,150105961600.0,,,,,,,2336227328.0,28.0,224.0,0.05828217930393294,152297333888.0,7283146752.0,7283146752.0,2336227328.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2189580288.0,1.0,1792000.0,,,,,,,,,,,,
245.0,171549670400.0,,,,,,,2554331136.0,32.0,224.0,0.06550785590079614,174054095872.0,8323596288.0,8323596288.0,2554331136.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2502377472.0,1.0,2048000.0,,,,,,,,,,,,
245.0,214437088000.0,,,,,,,2881486848.0,40.0,224.0,0.08275821129791439,217567619840.0,10404495360.0,10404495360.0,2881486848.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3127971840.0,1.0,2560000.0,,,,,,,,,,,,
245.0,257324505600.0,,,,,,,2881486848.0,48.0,224.0,0.09684077999554573,261081143808.0,12485394432.0,12485394432.0,2881486848.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3753566208.0,1.0,3072000.0,,,,,,,,,,,,
245.0,300211923200.0,,,,,,,3317694464.0,56.0,224.0,0.11156415240257048,304594667776.0,14566293504.0,14566293504.0,3317694464.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,4379160576.0,1.0,3584000.0,,,,,,,,,,,,
245.0,343099340800.0,,,,,,,3317694464.0,64.0,224.0,0.1293593189038802,348108191744.0,16647192576.0,16647192576.0,3317694464.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,5004754944.0,1.0,4096000.0,,,,,,,,,,,,
245.0,514649011200.0,,,,,,,3969908736.0,96.0,224.0,0.18734050319762904,522162287616.0,24970788864.0,24970788864.0,3969908736.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,7507132416.0,1.0,6144000.0,,,,,,,,,,,,
245.0,686198681600.0,,,,,,,4840226816.0,128.0,224.0,0.2449095997028053,696216383488.0,33294385152.0,33294385152.0,4840226816.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,10009509888.0,1.0,8192000.0,,,,,,,,,,,,
64.0,501187680.0,,,,,,,1142947840.0,1.0,224.0,0.008902401902014391,536192992.0,20070400.0,20070400.0,1142947840.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,,,,,
64.0,1002375360.0,,,,,,,1153433600.0,2.0,224.0,0.009634630696382374,1072385984.0,40140800.0,40140800.0,1153433600.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,,,,,
64.0,2004750720.0,,,,,,,1197473792.0,4.0,224.0,0.010160471999552102,2144771968.0,80281600.0,80281600.0,1197473792.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,,,,,
64.0,3007126080.0,,,,,,,1266679808.0,6.0,224.0,0.01007587920175865,3217157952.0,120422400.0,120422400.0,1266679808.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,209647872.0,1.0,384000.0,43.0,0.0,,,,,,,,,,
64.0,4009501440.0,,,,,,,1350565888.0,8.0,224.0,0.009988903696648777,4289543936.0,160563200.0,160563200.0,1350565888.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,,,,,
64.0,6014252160.0,,,,,,,1478492160.0,12.0,224.0,0.010078403499210251,6434315904.0,240844800.0,240844800.0,1478492160.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,419295744.0,1.0,768000.0,43.0,0.0,,,,,,,,,,
64.0,8019002880.0,,,,,,,1637875712.0,16.0,224.0,0.010568707197671756,8579087872.0,321126400.0,321126400.0,1637875712.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,,,,,
64.0,10023753600.0,,,,,,,1830813696.0,20.0,224.0,0.011369393899803982,10723859840.0,401408000.0,401408000.0,1830813696.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,698826240.0,1.0,1280000.0,43.0,0.0,,,,,,,,,,
64.0,12028504320.0,,,,,,,2065694720.0,24.0,224.0,0.013860645395470779,12868631808.0,481689600.0,481689600.0,2065694720.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,838591488.0,1.0,1536000.0,43.0,0.0,,,,,,,,,,
64.0,14033255040.0,,,,,,,2338324480.0,28.0,224.0,0.01594220779952593,15013403776.0,561971200.0,561971200.0,2338324480.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,978356736.0,1.0,1792000.0,43.0,0.0,,,,,,,,,,
64.0,16038005760.0,,,,,,,2648702976.0,32.0,224.0,0.017910871497588233,17158175744.0,642252800.0,642252800.0,2648702976.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,,,,,
64.0,20047507200.0,,,,,,,3034578944.0,40.0,224.0,0.02218301289831288,21447719680.0,802816000.0,802816000.0,3034578944.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1397652480.0,1.0,2560000.0,43.0,0.0,,,,,,,,,,
64.0,24057008640.0,,,,,,,3500146688.0,48.0,224.0,0.026595877797808497,25737263616.0,963379200.0,963379200.0,3500146688.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1677182976.0,1.0,3072000.0,43.0,0.0,,,,,,,,,,
64.0,28066510080.0,,,,,,,4041211904.0,56.0,224.0,0.030554015998495738,30026807552.0,1123942400.0,1123942400.0,4041211904.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1956713472.0,1.0,3584000.0,43.0,0.0,,,,,,,,,,
64.0,32076011520.0,,,,,,,4657774592.0,64.0,224.0,0.03491773250279948,34316351488.0,1284505600.0,1284505600.0,4657774592.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,,,,,
64.0,48114017280.0,,,,,,,5584715776.0,96.0,224.0,0.05185580870020203,51474527232.0,1926758400.0,1926758400.0,5584715776.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,3354365952.0,1.0,6144000.0,43.0,0.0,,,,,,,,,,
64.0,64152023040.0,,,,,,,6817841152.0,128.0,224.0,0.06886468740412965,68632702976.0,2569011200.0,2569011200.0,6817841152.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1182793728.0,1.0,224.0,0.003532579104648903,1824033792.0,118013952.0,118013952.0,1182793728.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,3627122688.0,,,1.0,1024000.0,,,1231028224.0,2.0,224.0,0.0035939282039180397,3648067584.0,236027904.0,236027904.0,1231028224.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,7254245376.0,,,1.0,2048000.0,,,1231028224.0,4.0,224.0,0.0035764863947406406,7296135168.0,472055808.0,472055808.0,1231028224.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,10881368064.0,,,1.0,3072000.0,,,1231028224.0,6.0,224.0,0.003898691496578976,10944202752.0,708083712.0,708083712.0,1231028224.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,59609088.0,1.0,153600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,14508490752.0,,,1.0,4096000.0,,,1335885824.0,8.0,224.0,0.004370003601070494,14592270336.0,944111616.0,944111616.0,1335885824.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,21762736128.0,,,1.0,6144000.0,,,1375731712.0,12.0,224.0,0.0061405329033732406,21888405504.0,1416167424.0,1416167424.0,1375731712.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,119218176.0,1.0,307200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,29016981504.0,,,1.0,8192000.0,,,1480589312.0,16.0,224.0,0.0065169840003363785,29184540672.0,1888223232.0,1888223232.0,1480589312.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,36271226880.0,,,1.0,10240000.0,,,1610612736.0,20.0,224.0,0.007832870399579406,36480675840.0,2360279040.0,2360279040.0,1610612736.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,198696960.0,1.0,512000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,43525472256.0,,,1.0,12288000.0,,,1765801984.0,24.0,224.0,0.009231080196332186,43776811008.0,2832334848.0,2832334848.0,1765801984.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,238436352.0,1.0,614400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,50779717632.0,,,1.0,14336000.0,,,1946157056.0,28.0,224.0,0.010156387503957377,51072946176.0,3304390656.0,3304390656.0,1946157056.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,278175744.0,1.0,716800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,58033963008.0,,,1.0,16384000.0,,,2151677952.0,32.0,224.0,0.01074024120462127,58369081344.0,3776446464.0,3776446464.0,2151677952.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,72542453760.0,,,1.0,20480000.0,,,2411724800.0,40.0,224.0,0.013856060605030508,72961351680.0,4720558080.0,4720558080.0,2411724800.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,397393920.0,1.0,1024000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,87050944512.0,,,1.0,24576000.0,,,2722103296.0,48.0,224.0,0.016040271701058373,87553622016.0,5664669696.0,5664669696.0,2722103296.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,476872704.0,1.0,1228800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,101559435264.0,,,1.0,28672000.0,,,3082813440.0,56.0,224.0,0.018966092402115463,102145892352.0,6608781312.0,6608781312.0,3082813440.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,556351488.0,1.0,1433600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,116067926016.0,,,1.0,32768000.0,,,3493855232.0,64.0,224.0,0.020629740098956968,116738162688.0,7552892928.0,7552892928.0,3493855232.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,174101889024.0,,,1.0,49152000.0,,,4458545152.0,96.0,224.0,0.031251207500463354,175107244032.0,11329339392.0,11329339392.0,4458545152.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,232135852032.0,,,1.0,65536000.0,,,5744099328.0,128.0,224.0,0.04099699190119281,233476325376.0,15105785856.0,15105785856.0,5744099328.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,,,,,
53.0,4087136256.0,,,1.0,2048000.0,,,1258291200.0,1.0,224.0,0.009202999697299676,4133742592.0,118013952.0,118013952.0,1258291200.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,44455936.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,8174272512.0,,,1.0,4096000.0,,,1365245952.0,2.0,224.0,0.010441025602631273,8267485184.0,236027904.0,236027904.0,1365245952.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,88911872.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,16348545024.0,,,1.0,8192000.0,,,1438646272.0,4.0,224.0,0.010221825703047216,16534970368.0,472055808.0,472055808.0,1438646272.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,177823744.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,24522817536.0,,,1.0,12288000.0,,,1530920960.0,6.0,224.0,0.010279634699691087,24802455552.0,708083712.0,708083712.0,1530920960.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,266735616.0,1.0,614400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,32697090048.0,,,1.0,16384000.0,,,1681915904.0,8.0,224.0,0.010635799798183142,33069940736.0,944111616.0,944111616.0,1681915904.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,355647488.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,49045635072.0,,,1.0,24576000.0,,,1761607680.0,12.0,224.0,0.015800928900716826,49604911104.0,1416167424.0,1416167424.0,1761607680.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,533471232.0,1.0,1228800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,65394180096.0,,,1.0,32768000.0,,,1918894080.0,16.0,224.0,0.018639007495949045,66139881472.0,1888223232.0,1888223232.0,1918894080.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,711294976.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,81742725120.0,,,1.0,40960000.0,,,2132803584.0,20.0,224.0,0.02350639390060678,82674851840.0,2360279040.0,2360279040.0,2132803584.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,889118720.0,1.0,2048000.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,98091270144.0,,,1.0,49152000.0,,,2365587456.0,24.0,224.0,0.028521485102828592,99209822208.0,2832334848.0,2832334848.0,2365587456.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1066942464.0,1.0,2457600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,114439815168.0,,,1.0,57344000.0,,,2636120064.0,28.0,224.0,0.03246136870002374,115744792576.0,3304390656.0,3304390656.0,2636120064.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1244766208.0,1.0,2867200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,130788360192.0,,,1.0,65536000.0,,,2944401408.0,32.0,224.0,0.035329715104307984,132279762944.0,3776446464.0,3776446464.0,2944401408.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1422589952.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,163485450240.0,,,1.0,81920000.0,,,3334471680.0,40.0,224.0,0.04445604170323349,165349703680.0,4720558080.0,4720558080.0,3334471680.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1778237440.0,1.0,4096000.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,196182540288.0,,,1.0,98304000.0,,,3800039424.0,48.0,224.0,0.05288315829820931,198419644416.0,5664669696.0,5664669696.0,3800039424.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2133884928.0,1.0,4915200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,228879630336.0,,,1.0,114688000.0,,,4341104640.0,56.0,224.0,0.0617817749036476,231489585152.0,6608781312.0,6608781312.0,4341104640.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2489532416.0,1.0,5734400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,261576720384.0,,,1.0,131072000.0,,,4957667328.0,64.0,224.0,0.06872238499927334,264559525888.0,7552892928.0,7552892928.0,4957667328.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2845179904.0,1.0,6553600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,392365080576.0,,,1.0,196608000.0,,,6270484480.0,96.0,224.0,0.10299742100178264,396839288832.0,11329339392.0,11329339392.0,6270484480.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,4267769856.0,1.0,9830400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,523153440768.0,,,1.0,262144000.0,,,8019509248.0,128.0,224.0,0.1363276659976691,529119051776.0,15105785856.0,15105785856.0,8019509248.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,5690359808.0,1.0,13107200.0,,,17.0,0.0,1.0,0.0,,,,,,
104.0,7799357440.0,,,1.0,2048000.0,,,1335885824.0,1.0,224.0,0.018118530500214548,7866435584.0,118013952.0,118013952.0,1335885824.0,2359296.0,2359296.0,resnet101,245.0,44549160.0,0.0,104.0,64927744.0,1.0,102400.0,,,34.0,0.0,1.0,0.0,,,,,,
104.0,15598714880.0,,,1.0,4096000.0,,,1497366528.0,2.0,224.0,0.01943900969927199,15732871168.0,236027904.0,236027904.0,1497366528.0,2359296.0,2359296.0,resnet101,245.0,44549160.0,0.0,104.0,129855488.0,1.0,204800.0,,,34.0,0.0,1.0,0.0,,,,,,
