<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_conv_macs_macs,avg_linear_macs_macs,avg_memory,batch_size,input_size,latency,macs,max_macs,max_macs_macs,max_memory,max_params,max_params_macs,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
1.0,6473908224.0,37.0,0.0,49.0,237860044800.0,25.0,215040000.0,0.0,0.0,3667918848.0,56.0,224.0,0.04905284449923784,244548993024.0,6606028800.0,6606028800.0,3667918848.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,7398752256.0,37.0,0.0,49.0,271840051200.0,25.0,245760000.0,0.0,0.0,3787456512.0,64.0,224.0,0.056499226798769085,279484563456.0,7549747200.0,7549747200.0,3787456512.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,11098128384.0,37.0,0.0,49.0,407760076800.0,25.0,368640000.0,0.0,0.0,4013948928.0,96.0,224.0,0.08221965180127881,419226845184.0,11324620800.0,11324620800.0,4013948928.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
1.0,14797504512.0,37.0,0.0,49.0,543680102400.0,25.0,491520000.0,0.0,0.0,4250927104.0,128.0,224.0,0.10800261639524253,558969126912.0,15099494400.0,15099494400.0,4250927104.0,2362368.0,2362368.0,vit32,112.0,88224232.0,0.0,,,,,,,,,,,,,,,,
245.0,5360927200.0,,,,,,,0.0,0.0,1352663040.0,1.0,224.0,0.03653927959967405,5439190496.0,260112384.0,260112384.0,1352663040.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,78199296.0,1.0,64000.0,,,,,,,,,,,,
245.0,10721854400.0,,,,,,,0.0,0.0,1560281088.0,2.0,224.0,0.03760759439901449,10878380992.0,520224768.0,520224768.0,1560281088.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,156398592.0,1.0,128000.0,,,,,,,,,,,,
245.0,21443708800.0,,,,,,,0.0,0.0,1560281088.0,4.0,224.0,0.03834132269839756,21756761984.0,1040449536.0,1040449536.0,1560281088.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,312797184.0,1.0,256000.0,,,,,,,,,,,,
245.0,32165563200.0,,,,,,,0.0,0.0,1614807040.0,6.0,224.0,0.03836906719952822,32635142976.0,1560674304.0,1560674304.0,1614807040.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,469195776.0,1.0,384000.0,,,,,,,,,,,,
245.0,42887417600.0,,,,,,,0.0,0.0,1780482048.0,8.0,224.0,0.0386549074028153,43513523968.0,2080899072.0,2080899072.0,1780482048.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,625594368.0,1.0,512000.0,,,,,,,,,,,,
245.0,64331126400.0,,,,,,,0.0,0.0,1889533952.0,12.0,224.0,0.03881121529848315,65270285952.0,3121348608.0,3121348608.0,1889533952.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,938391552.0,1.0,768000.0,,,,,,,,,,,,
245.0,85774835200.0,,,,,,,0.0,0.0,2002780160.0,16.0,224.0,0.0395730530959554,87027047936.0,4161798144.0,4161798144.0,2002780160.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1251188736.0,1.0,1024000.0,,,,,,,,,,,,
245.0,107218544000.0,,,,,,,0.0,0.0,2235564032.0,20.0,224.0,0.04130386000033468,108783809920.0,5202247680.0,5202247680.0,2235564032.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1563985920.0,1.0,1280000.0,,,,,,,,,,,,
245.0,128662252800.0,,,,,,,0.0,0.0,2606759936.0,24.0,224.0,0.04831408790196292,130540571904.0,6242697216.0,6242697216.0,2606759936.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1876783104.0,1.0,1536000.0,,,,,,,,,,,,
245.0,150105961600.0,,,,,,,0.0,0.0,2887778304.0,28.0,224.0,0.05343105850042775,152297333888.0,7283146752.0,7283146752.0,2887778304.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2189580288.0,1.0,1792000.0,,,,,,,,,,,,
245.0,171549670400.0,,,,,,,0.0,0.0,2887778304.0,32.0,224.0,0.05978330990183167,174054095872.0,8323596288.0,8323596288.0,2887778304.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2502377472.0,1.0,2048000.0,,,,,,,,,,,,
245.0,214437088000.0,,,,,,,0.0,0.0,3214934016.0,40.0,224.0,0.07527290979633107,217567619840.0,10404495360.0,10404495360.0,3214934016.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3127971840.0,1.0,2560000.0,,,,,,,,,,,,
245.0,257324505600.0,,,,,,,0.0,0.0,3214934016.0,48.0,224.0,0.08808935720007867,261081143808.0,12485394432.0,12485394432.0,3214934016.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3753566208.0,1.0,3072000.0,,,,,,,,,,,,
245.0,300211923200.0,,,,,,,0.0,0.0,3651141632.0,56.0,224.0,0.10122507339692674,304594667776.0,14566293504.0,14566293504.0,3651141632.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,4379160576.0,1.0,3584000.0,,,,,,,,,,,,
245.0,343099340800.0,,,,,,,0.0,0.0,3651141632.0,64.0,224.0,0.11739390100119634,348108191744.0,16647192576.0,16647192576.0,3651141632.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,5004754944.0,1.0,4096000.0,,,,,,,,,,,,
245.0,514649011200.0,,,,,,,0.0,0.0,4303355904.0,96.0,224.0,0.1700043448014185,522162287616.0,24970788864.0,24970788864.0,4303355904.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,7507132416.0,1.0,6144000.0,,,,,,,,,,,,
245.0,686198681600.0,,,,,,,0.0,0.0,5173673984.0,128.0,224.0,0.22204529099981304,696216383488.0,33294385152.0,33294385152.0,5173673984.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,10009509888.0,1.0,8192000.0,,,,,,,,,,,,
64.0,501187680.0,,,,,,,0.0,0.0,1153433600.0,1.0,224.0,0.009292261098744349,536192992.0,20070400.0,20070400.0,1153433600.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,,,,,
64.0,1002375360.0,,,,,,,0.0,0.0,1163919360.0,2.0,224.0,0.009046755597228184,1072385984.0,40140800.0,40140800.0,1163919360.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,,,,,
64.0,2004750720.0,,,,,,,0.0,0.0,1207959552.0,4.0,224.0,0.009613913099747151,2144771968.0,80281600.0,80281600.0,1207959552.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,,,,,
64.0,3007126080.0,,,,,,,0.0,0.0,1277165568.0,6.0,224.0,0.009431855601724238,3217157952.0,120422400.0,120422400.0,1277165568.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,209647872.0,1.0,384000.0,43.0,0.0,,,,,,,,,,
64.0,4009501440.0,,,,,,,0.0,0.0,1361051648.0,8.0,224.0,0.00943975429981947,4289543936.0,160563200.0,160563200.0,1361051648.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,,,,,
64.0,6014252160.0,,,,,,,0.0,0.0,1488977920.0,12.0,224.0,0.009484211896779015,6434315904.0,240844800.0,240844800.0,1488977920.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,419295744.0,1.0,768000.0,43.0,0.0,,,,,,,,,,
64.0,8019002880.0,,,,,,,0.0,0.0,1648361472.0,16.0,224.0,0.009784787602256984,8579087872.0,321126400.0,321126400.0,1648361472.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,,,,,
64.0,10023753600.0,,,,,,,0.0,0.0,1841299456.0,20.0,224.0,0.010594814096111805,10723859840.0,401408000.0,401408000.0,1841299456.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,698826240.0,1.0,1280000.0,43.0,0.0,,,,,,,,,,
64.0,12028504320.0,,,,,,,0.0,0.0,2076180480.0,24.0,224.0,0.012747635995037854,12868631808.0,481689600.0,481689600.0,2076180480.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,838591488.0,1.0,1536000.0,43.0,0.0,,,,,,,,,,
64.0,14033255040.0,,,,,,,0.0,0.0,2348810240.0,28.0,224.0,0.014654916897416112,15013403776.0,561971200.0,561971200.0,2348810240.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,978356736.0,1.0,1792000.0,43.0,0.0,,,,,,,,,,
64.0,16038005760.0,,,,,,,0.0,0.0,2659188736.0,32.0,224.0,0.016558903199620546,17158175744.0,642252800.0,642252800.0,2659188736.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,,,,,
64.0,20047507200.0,,,,,,,0.0,0.0,3045064704.0,40.0,224.0,0.02033424620167352,21447719680.0,802816000.0,802816000.0,3045064704.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1397652480.0,1.0,2560000.0,43.0,0.0,,,,,,,,,,
64.0,24057008640.0,,,,,,,0.0,0.0,3510632448.0,48.0,224.0,0.024512275197776042,25737263616.0,963379200.0,963379200.0,3510632448.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1677182976.0,1.0,3072000.0,43.0,0.0,,,,,,,,,,
64.0,28066510080.0,,,,,,,0.0,0.0,4051697664.0,56.0,224.0,0.028183330903993917,30026807552.0,1123942400.0,1123942400.0,4051697664.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1956713472.0,1.0,3584000.0,43.0,0.0,,,,,,,,,,
64.0,32076011520.0,,,,,,,0.0,0.0,4668260352.0,64.0,224.0,0.032172583998180924,34316351488.0,1284505600.0,1284505600.0,4668260352.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,,,,,
64.0,48114017280.0,,,,,,,0.0,0.0,5595201536.0,96.0,224.0,0.04798895280109718,51474527232.0,1926758400.0,1926758400.0,5595201536.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,3354365952.0,1.0,6144000.0,43.0,0.0,,,,,,,,,,
64.0,64152023040.0,,,,,,,0.0,0.0,6828326912.0,128.0,224.0,0.06359476909856313,68632702976.0,2569011200.0,2569011200.0,6828326912.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,,,,,
20.0,1813561344.0,,,1.0,512000.0,,,0.0,0.0,1193279488.0,1.0,224.0,0.0035919424029998478,1824033792.0,118013952.0,118013952.0,1193279488.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,3627122688.0,,,1.0,1024000.0,,,0.0,0.0,1241513984.0,2.0,224.0,0.0036202338989824055,3648067584.0,236027904.0,236027904.0,1241513984.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,7254245376.0,,,1.0,2048000.0,,,0.0,0.0,1241513984.0,4.0,224.0,0.003597619698848575,7296135168.0,472055808.0,472055808.0,1241513984.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,10881368064.0,,,1.0,3072000.0,,,0.0,0.0,1241513984.0,6.0,224.0,0.003587471495848149,10944202752.0,708083712.0,708083712.0,1241513984.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,59609088.0,1.0,153600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,14508490752.0,,,1.0,4096000.0,,,0.0,0.0,1346371584.0,8.0,224.0,0.003983410500222817,14592270336.0,944111616.0,944111616.0,1346371584.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,21762736128.0,,,1.0,6144000.0,,,0.0,0.0,1386217472.0,12.0,224.0,0.0056427806033752855,21888405504.0,1416167424.0,1416167424.0,1386217472.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,119218176.0,1.0,307200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,29016981504.0,,,1.0,8192000.0,,,0.0,0.0,1491075072.0,16.0,224.0,0.005906294297892601,29184540672.0,1888223232.0,1888223232.0,1491075072.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,36271226880.0,,,1.0,10240000.0,,,0.0,0.0,1621098496.0,20.0,224.0,0.007247085403650998,36480675840.0,2360279040.0,2360279040.0,1621098496.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,198696960.0,1.0,512000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,43525472256.0,,,1.0,12288000.0,,,0.0,0.0,1776287744.0,24.0,224.0,0.008466553199104965,43776811008.0,2832334848.0,2832334848.0,1776287744.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,238436352.0,1.0,614400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,50779717632.0,,,1.0,14336000.0,,,0.0,0.0,1956642816.0,28.0,224.0,0.0090678657987155,51072946176.0,3304390656.0,3304390656.0,1956642816.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,278175744.0,1.0,716800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,58033963008.0,,,1.0,16384000.0,,,0.0,0.0,2162163712.0,32.0,224.0,0.009624686499591915,58369081344.0,3776446464.0,3776446464.0,2162163712.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,72542453760.0,,,1.0,20480000.0,,,0.0,0.0,2422210560.0,40.0,224.0,0.012292660895036531,72961351680.0,4720558080.0,4720558080.0,2422210560.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,397393920.0,1.0,1024000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,87050944512.0,,,1.0,24576000.0,,,0.0,0.0,2732589056.0,48.0,224.0,0.014294777798932044,87553622016.0,5664669696.0,5664669696.0,2732589056.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,476872704.0,1.0,1228800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,101559435264.0,,,1.0,28672000.0,,,0.0,0.0,3093299200.0,56.0,224.0,0.016788289800751956,102145892352.0,6608781312.0,6608781312.0,3093299200.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,556351488.0,1.0,1433600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,116067926016.0,,,1.0,32768000.0,,,0.0,0.0,3504340992.0,64.0,224.0,0.018392069201217963,116738162688.0,7552892928.0,7552892928.0,3504340992.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,174101889024.0,,,1.0,49152000.0,,,0.0,0.0,4469030912.0,96.0,224.0,0.028665280301356687,175107244032.0,11329339392.0,11329339392.0,4469030912.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,232135852032.0,,,1.0,65536000.0,,,0.0,0.0,5754585088.0,128.0,224.0,0.037750518601387735,233476325376.0,15105785856.0,15105785856.0,5754585088.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,,,,,
53.0,4087136256.0,,,1.0,2048000.0,,,0.0,0.0,1268776960.0,1.0,224.0,0.009276491298805922,4133742592.0,118013952.0,118013952.0,1268776960.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,44455936.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,8174272512.0,,,1.0,4096000.0,,,0.0,0.0,1375731712.0,2.0,224.0,0.009560271602822471,8267485184.0,236027904.0,236027904.0,1375731712.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,88911872.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,16348545024.0,,,1.0,8192000.0,,,0.0,0.0,1449132032.0,4.0,224.0,0.00946493559749797,16534970368.0,472055808.0,472055808.0,1449132032.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,177823744.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,24522817536.0,,,1.0,12288000.0,,,0.0,0.0,1541406720.0,6.0,224.0,0.009456705098273227,24802455552.0,708083712.0,708083712.0,1541406720.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,266735616.0,1.0,614400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,32697090048.0,,,1.0,16384000.0,,,0.0,0.0,1692401664.0,8.0,224.0,0.009568078600568696,33069940736.0,944111616.0,944111616.0,1692401664.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,355647488.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,49045635072.0,,,1.0,24576000.0,,,0.0,0.0,1772093440.0,12.0,224.0,0.014413179602706803,49604911104.0,1416167424.0,1416167424.0,1772093440.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,533471232.0,1.0,1228800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,65394180096.0,,,1.0,32768000.0,,,0.0,0.0,1929379840.0,16.0,224.0,0.01694554909481667,66139881472.0,1888223232.0,1888223232.0,1929379840.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,711294976.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,81742725120.0,,,1.0,40960000.0,,,0.0,0.0,2143289344.0,20.0,224.0,0.021178298396989703,82674851840.0,2360279040.0,2360279040.0,2143289344.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,889118720.0,1.0,2048000.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,98091270144.0,,,1.0,49152000.0,,,0.0,0.0,2376073216.0,24.0,224.0,0.02597851839964278,99209822208.0,2832334848.0,2832334848.0,2376073216.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1066942464.0,1.0,2457600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,114439815168.0,,,1.0,57344000.0,,,0.0,0.0,2646605824.0,28.0,224.0,0.029078708298038693,115744792576.0,3304390656.0,3304390656.0,2646605824.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1244766208.0,1.0,2867200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,130788360192.0,,,1.0,65536000.0,,,0.0,0.0,2954887168.0,32.0,224.0,0.03198913700180128,132279762944.0,3776446464.0,3776446464.0,2954887168.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1422589952.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,163485450240.0,,,1.0,81920000.0,,,0.0,0.0,3344957440.0,40.0,224.0,0.040308578603435306,165349703680.0,4720558080.0,4720558080.0,3344957440.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,1778237440.0,1.0,4096000.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,196182540288.0,,,1.0,98304000.0,,,0.0,0.0,3810525184.0,48.0,224.0,0.04851498209754936,198419644416.0,5664669696.0,5664669696.0,3810525184.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2133884928.0,1.0,4915200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,228879630336.0,,,1.0,114688000.0,,,0.0,0.0,4351590400.0,56.0,224.0,0.05560027680476196,231489585152.0,6608781312.0,6608781312.0,4351590400.0,2359296.0,2359296.0,resnet50,126.0,25557032.0,0.0,53.0,2489532416.0,1.0,5734400.0,,,17.0,0.0,1.0,0.0,,,,,,
