<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_macs,max_macs_macs,max_memory,max_params,max_params_macs,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
245.0,10721854400.0,,,,,,,2143289344.0,2.0,224.0,0.0408841984000901,10878380992.0,520224768.0,520224768.0,2143289344.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,156398592.0,1.0,128000.0,,,,,,,,,,,,
245.0,21443708800.0,,,,,,,2168455168.0,4.0,224.0,0.04178511500012973,21756761984.0,1040449536.0,1040449536.0,2168455168.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,312797184.0,1.0,256000.0,,,,,,,,,,,,
245.0,32165563200.0,,,,,,,2424307712.0,6.0,224.0,0.041824926899971616,32635142976.0,1560674304.0,1560674304.0,2424307712.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,469195776.0,1.0,384000.0,,,,,,,,,,,,
245.0,42887417600.0,,,,,,,2424307712.0,8.0,224.0,0.042744260400104386,43513523968.0,2080899072.0,2080899072.0,2424307712.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,625594368.0,1.0,512000.0,,,,,,,,,,,,
245.0,64331126400.0,,,,,,,2483027968.0,12.0,224.0,0.04265512759993726,65270285952.0,3121348608.0,3121348608.0,2483027968.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,938391552.0,1.0,768000.0,,,,,,,,,,,,
245.0,85774835200.0,,,,,,,2562719744.0,16.0,224.0,0.04348829520004074,87027047936.0,4161798144.0,4161798144.0,2562719744.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1251188736.0,1.0,1024000.0,,,,,,,,,,,,
245.0,107218544000.0,,,,,,,2659188736.0,20.0,224.0,0.04372825579994242,108783809920.0,5202247680.0,5202247680.0,2659188736.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1563985920.0,1.0,1280000.0,,,,,,,,,,,,
245.0,128662252800.0,,,,,,,2866806784.0,24.0,224.0,0.043977533299948836,130540571904.0,6242697216.0,6242697216.0,2866806784.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,1876783104.0,1.0,1536000.0,,,,,,,,,,,,
245.0,150105961600.0,,,,,,,3005218816.0,28.0,224.0,0.044137805099853725,152297333888.0,7283146752.0,7283146752.0,3005218816.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2189580288.0,1.0,1792000.0,,,,,,,,,,,,
245.0,171549670400.0,,,,,,,3160408064.0,32.0,224.0,0.044909729800019706,174054095872.0,8323596288.0,8323596288.0,3160408064.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,2502377472.0,1.0,2048000.0,,,,,,,,,,,,
245.0,214437088000.0,,,,,,,3353346048.0,40.0,224.0,0.0541676777000248,217567619840.0,10404495360.0,10404495360.0,3353346048.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3127971840.0,1.0,2560000.0,,,,,,,,,,,,
245.0,257324505600.0,,,,,,,3875536896.0,48.0,224.0,0.0652027578000343,261081143808.0,12485394432.0,12485394432.0,3875536896.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,3753566208.0,1.0,3072000.0,,,,,,,,,,,,
245.0,300211923200.0,,,,,,,4139778048.0,56.0,224.0,0.07544309810000413,304594667776.0,14566293504.0,14566293504.0,4139778048.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,4379160576.0,1.0,3584000.0,,,,,,,,,,,,
245.0,343099340800.0,,,,,,,4408213504.0,64.0,224.0,0.0844862143998398,348108191744.0,16647192576.0,16647192576.0,4408213504.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,5004754944.0,1.0,4096000.0,,,,,,,,,,,,
245.0,514649011200.0,,,,,,,4989124608.0,96.0,224.0,0.12148406609994708,522162287616.0,24970788864.0,24970788864.0,4989124608.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,7507132416.0,1.0,6144000.0,,,,,,,,,,,,
245.0,686198681600.0,,,,,,,5685379072.0,128.0,224.0,0.15880648630009092,696216383488.0,33294385152.0,33294385152.0,5685379072.0,1572864.0,1572864.0,efficientnet,403.0,54139356.0,0.0,157.0,10009509888.0,1.0,8192000.0,,,,,,,,,,,,
64.0,501187680.0,,,,,,,1736441856.0,1.0,224.0,0.010216852299890887,536192992.0,20070400.0,20070400.0,1736441856.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,,,,,
64.0,1002375360.0,,,,,,,1746927616.0,2.0,224.0,0.010851784300029976,1072385984.0,40140800.0,40140800.0,1746927616.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,,,,,
64.0,2004750720.0,,,,,,,1790967808.0,4.0,224.0,0.010851449300025708,2144771968.0,80281600.0,80281600.0,1790967808.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,,,,,
64.0,3007126080.0,,,,,,,1860173824.0,6.0,224.0,0.011431962399910844,3217157952.0,120422400.0,120422400.0,1860173824.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,209647872.0,1.0,384000.0,43.0,0.0,,,,,,,,,,
64.0,4009501440.0,,,,,,,1944059904.0,8.0,224.0,0.011476738300007129,4289543936.0,160563200.0,160563200.0,1944059904.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,,,,,
64.0,6014252160.0,,,,,,,2071986176.0,12.0,224.0,0.011516198299977987,6434315904.0,240844800.0,240844800.0,2071986176.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,419295744.0,1.0,768000.0,43.0,0.0,,,,,,,,,,
64.0,8019002880.0,,,,,,,2231369728.0,16.0,224.0,0.011601482100013528,8579087872.0,321126400.0,321126400.0,2231369728.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,,,,,
64.0,10023753600.0,,,,,,,2424307712.0,20.0,224.0,0.011785210800007915,10723859840.0,401408000.0,401408000.0,2424307712.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,698826240.0,1.0,1280000.0,43.0,0.0,,,,,,,,,,
64.0,12028504320.0,,,,,,,2659188736.0,24.0,224.0,0.011794339799962472,12868631808.0,481689600.0,481689600.0,2659188736.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,838591488.0,1.0,1536000.0,43.0,0.0,,,,,,,,,,
64.0,14033255040.0,,,,,,,2931818496.0,28.0,224.0,0.012452264800049306,15013403776.0,561971200.0,561971200.0,2931818496.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,978356736.0,1.0,1792000.0,43.0,0.0,,,,,,,,,,
64.0,16038005760.0,,,,,,,3242196992.0,32.0,224.0,0.012004974499905074,17158175744.0,642252800.0,642252800.0,3242196992.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,,,,,
64.0,20047507200.0,,,,,,,3628072960.0,40.0,224.0,0.014830927900038659,21447719680.0,802816000.0,802816000.0,3628072960.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1397652480.0,1.0,2560000.0,43.0,0.0,,,,,,,,,,
64.0,24057008640.0,,,,,,,4093640704.0,48.0,224.0,0.017779611999867485,25737263616.0,963379200.0,963379200.0,4093640704.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1677182976.0,1.0,3072000.0,43.0,0.0,,,,,,,,,,
64.0,28066510080.0,,,,,,,4634705920.0,56.0,224.0,0.020697345299959133,30026807552.0,1123942400.0,1123942400.0,4634705920.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1956713472.0,1.0,3584000.0,43.0,0.0,,,,,,,,,,
64.0,32076011520.0,,,,,,,5251268608.0,64.0,224.0,0.023366074899968226,34316351488.0,1284505600.0,1284505600.0,5251268608.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,,,,,
64.0,48114017280.0,,,,,,,6178209792.0,96.0,224.0,0.0336935101000563,51474527232.0,1926758400.0,1926758400.0,6178209792.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,3354365952.0,1.0,6144000.0,43.0,0.0,,,,,,,,,,
64.0,64152023040.0,,,,,,,7411335168.0,128.0,224.0,0.04430583180001122,68632702976.0,2569011200.0,2569011200.0,7411335168.0,409600.0,409600.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,,,,,
45.0,3001948544.0,,,,,,,1799356416.0,1.0,224.0,0.009552739399987327,3002076544.0,462422016.0,462422016.0,1799356416.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,,,,,
45.0,6003897088.0,,,,,,,1872756736.0,2.0,224.0,0.010093110499838076,6004153088.0,924844032.0,924844032.0,1872756736.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,,,,,
45.0,12007794176.0,,,,,,,1910505472.0,4.0,224.0,0.010099117500067223,12008306176.0,1849688064.0,1849688064.0,1910505472.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,,,,,
45.0,18011691264.0,,,,,,,1965031424.0,6.0,224.0,0.010562985800061145,18012459264.0,2774532096.0,2774532096.0,1965031424.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,768000.0,,,41.0,0.0,,,,,,,,
45.0,24015588352.0,,,,,,,2059403264.0,8.0,224.0,0.01044979090002016,24016612352.0,3699376128.0,3699376128.0,2059403264.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,,,,,
45.0,36023382528.0,,,,,,,2172649472.0,12.0,224.0,0.010827428399898054,36024918528.0,5549064192.0,5549064192.0,2172649472.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,1536000.0,,,41.0,0.0,,,,,,,,
45.0,48031176704.0,,,,,,,2319450112.0,16.0,224.0,0.011050443000021915,48033224704.0,7398752256.0,7398752256.0,2319450112.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,,,,,
45.0,60038970880.0,,,,,,,2499805184.0,20.0,224.0,0.011083276899989869,60041530880.0,9248440320.0,9248440320.0,2499805184.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,2560000.0,,,41.0,0.0,,,,,,,,
45.0,72046765056.0,,,,,,,2713714688.0,24.0,224.0,0.01098832619991299,72049837056.0,11098128384.0,11098128384.0,2713714688.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,3072000.0,,,41.0,0.0,,,,,,,,
45.0,84054559232.0,,,,,,,2915041280.0,28.0,224.0,0.01250830560002214,84058143232.0,12947816448.0,12947816448.0,2915041280.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,3584000.0,,,41.0,0.0,,,,,,,,
45.0,96062353408.0,,,,,,,3145728000.0,32.0,224.0,0.014090353999927176,96066449408.0,14797504512.0,14797504512.0,3145728000.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,,,,,
45.0,120077941760.0,,,,,,,3495952384.0,40.0,224.0,0.01719606299993757,120083061760.0,18496880640.0,18496880640.0,3495952384.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,5120000.0,,,41.0,0.0,,,,,,,,
45.0,144093530112.0,,,,,,,4047503360.0,48.0,224.0,0.020918607900057395,144099674112.0,22196256768.0,22196256768.0,4047503360.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,6144000.0,,,41.0,0.0,,,,,,,,
45.0,168109118464.0,,,,,,,4483710976.0,56.0,224.0,0.024003978899963842,168116286464.0,25895632896.0,25895632896.0,4483710976.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,7168000.0,,,41.0,0.0,,,,,,,,
45.0,192124706816.0,,,,,,,4764729344.0,64.0,224.0,0.026982580999901983,192132898816.0,29595009024.0,29595009024.0,4764729344.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,8192000.0,,,41.0,0.0,,,,,,,,
45.0,288187060224.0,,,,,,,5395972096.0,96.0,224.0,0.03908971330001805,288199348224.0,44392513536.0,44392513536.0,5395972096.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,12288000.0,,,41.0,0.0,,,,,,,,
45.0,384249413632.0,,,,,,,5809111040.0,128.0,224.0,0.04947127640007239,384265797632.0,59190018048.0,59190018048.0,5809111040.0,1638400.0,1638400.0,gernet,87.0,21142920.0,0.0,,,1.0,16384000.0,,,41.0,0.0,,,,,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1761607680.0,1.0,224.0,0.00489338699990185,1824033792.0,118013952.0,118013952.0,1761607680.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,3627122688.0,,,1.0,1024000.0,,,1782579200.0,2.0,224.0,0.004962182899907929,3648067584.0,236027904.0,236027904.0,1782579200.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,7254245376.0,,,1.0,2048000.0,,,1797259264.0,4.0,224.0,0.004834109100011119,7296135168.0,472055808.0,472055808.0,1797259264.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,10881368064.0,,,1.0,3072000.0,,,1839202304.0,6.0,224.0,0.004952513900025224,10944202752.0,708083712.0,708083712.0,1839202304.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,59609088.0,1.0,153600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,14508490752.0,,,1.0,4096000.0,,,1893728256.0,8.0,224.0,0.0048808490000737965,14592270336.0,944111616.0,944111616.0,1893728256.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,21762736128.0,,,1.0,6144000.0,,,1973420032.0,12.0,224.0,0.005233688500084099,21888405504.0,1416167424.0,1416167424.0,1973420032.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,119218176.0,1.0,307200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,29016981504.0,,,1.0,8192000.0,,,2078277632.0,16.0,224.0,0.004905868000059854,29184540672.0,1888223232.0,1888223232.0,2078277632.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,36271226880.0,,,1.0,10240000.0,,,2208301056.0,20.0,224.0,0.005093000699889672,36480675840.0,2360279040.0,2360279040.0,2208301056.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,198696960.0,1.0,512000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,43525472256.0,,,1.0,12288000.0,,,2363490304.0,24.0,224.0,0.006016711200027202,43776811008.0,2832334848.0,2832334848.0,2363490304.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,238436352.0,1.0,614400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,50779717632.0,,,1.0,14336000.0,,,2543845376.0,28.0,224.0,0.0072817760999896565,51072946176.0,3304390656.0,3304390656.0,2543845376.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,278175744.0,1.0,716800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,58033963008.0,,,1.0,16384000.0,,,2749366272.0,32.0,224.0,0.007922545099972922,58369081344.0,3776446464.0,3776446464.0,2749366272.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,72542453760.0,,,1.0,20480000.0,,,3009413120.0,40.0,224.0,0.009428560699961962,72961351680.0,4720558080.0,4720558080.0,3009413120.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,397393920.0,1.0,1024000.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,87050944512.0,,,1.0,24576000.0,,,3319791616.0,48.0,224.0,0.010444443000051252,87553622016.0,5664669696.0,5664669696.0,3319791616.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,476872704.0,1.0,1228800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,101559435264.0,,,1.0,28672000.0,,,3680501760.0,56.0,224.0,0.012632925399884698,102145892352.0,6608781312.0,6608781312.0,3680501760.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,556351488.0,1.0,1433600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,116067926016.0,,,1.0,32768000.0,,,4091543552.0,64.0,224.0,0.013808690500081868,116738162688.0,7552892928.0,7552892928.0,4091543552.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,174101889024.0,,,1.0,49152000.0,,,4708106240.0,96.0,224.0,0.01962359999997716,175107244032.0,11329339392.0,11329339392.0,4708106240.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,232135852032.0,,,1.0,65536000.0,,,5530189824.0,128.0,224.0,0.026096506400062936,233476325376.0,15105785856.0,15105785856.0,5530189824.0,2359296.0,2359296.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,,,,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,1933574144.0,1.0,224.0,0.001287446700007422,714206912.0,223948800.0,223948800.0,1933574144.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,2189426688.0,2.0,224.0,0.00130699960009224,1428413824.0,447897600.0,447897600.0,2189426688.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,2426404864.0,4.0,224.0,0.001397631599866145,2856827648.0,895795200.0,895795200.0,2426404864.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,3933399168.0,2.0,0.0,3.0,351731712.0,,,2447376384.0,6.0,224.0,0.0014713803000631742,4285241472.0,1343692800.0,1343692800.0,2447376384.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,110592.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,2447376384.0,8.0,224.0,0.0013613846000225748,5713655296.0,1791590400.0,1791590400.0,2447376384.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,,,,,
